DATE,EVENT,BOUT,FIGHTER,prob_norm,odds
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,AJ Dobson vs. Tafon Nchukwi,Tafon Nchukwi,0.5543992191087689,-124
2023-08-12,UFC Fight Night: Luque vs. Dos Anjos,AJ Dobson vs. Tafon Nchukwi,AJ Dobson,0.4456007808912311,124
2023-06-03,UFC Fight Night: Kara-France vs. Albazi,Abubakar Nurmagomedov vs. Elizeu Zaleski dos Santos,Elizeu Zaleski dos Santos,0.6479483095154309,-184
2023-06-03,UFC Fight Night: Kara-France vs. Albazi,Abubakar Nurmagomedov vs. Elizeu Zaleski dos Santos,Abubakar Nurmagomedov,0.3520516904845691,184
2023-06-10,UFC 289: Nunes vs. Aldana,Aiemann Zahabi vs. Aoriqileng,Aoriqileng,0.6032550058219041,-152
2023-06-10,UFC 289: Nunes vs. Aldana,Aiemann Zahabi vs. Aoriqileng,Aiemann Zahabi,0.39674499417809606,152
2023-07-15,UFC Fight Night: Holm vs. Bueno Silva,Albert Duraev vs. JunYong Park,JunYong Park,0.7689127272572576,-333
2023-07-15,UFC Fight Night: Holm vs. Bueno Silva,Albert Duraev vs. JunYong Park,Albert Duraev,0.2310872727427425,333
2023-06-03,UFC Fight Night: Kara-France vs. Albazi,Alex Caceres vs. Daniel Pineda,Alex Caceres,0.8093375025548355,-424
2023-06-03,UFC Fight Night: Kara-France vs. Albazi,Alex Caceres vs. Daniel Pineda,Daniel Pineda,0.19066249744516453,424
2023-04-08,UFC 287: Pereira vs. Adesanya 2,Alex Pereira vs. Israel Adesanya,Israel Adesanya,0.5686112137432116,-132
2023-04-08,UFC 287: Pereira vs. Adesanya 2,Alex Pereira vs. Israel Adesanya,Alex Pereira,0.4313887862567884,132
2023-07-15,UFC Fight Night: Holm vs. Bueno Silva,Alexander Munoz vs. Carl Deaton,Carl Deaton,0.44727580589193294,124
2023-07-15,UFC Fight Night: Holm vs. Bueno Silva,Alexander Munoz vs. Carl Deaton,Alexander Munoz,0.5527241941080671,-124
2023-07-08,UFC 290: Volkanovski vs. Rodriguez,Alexander Volkanovski vs. Yair Rodriguez,Alexander Volkanovski,0.8127376541254955,-434
2023-07-08,UFC 290: Volkanovski vs. Rodriguez,Alexander Volkanovski vs. Yair Rodriguez,Yair Rodriguez,0.1872623458745046,434
2023-07-01,UFC Fight Night: Strickland vs. Magomedov,Alexandr Romanov vs. Blagoy Ivanov,Blagoy Ivanov,0.27877987919299896,259
2023-07-01,UFC Fight Night: Strickland vs. Magomedov,Alexandr Romanov vs. Blagoy Ivanov,Alexandr Romanov,0.7212201208070009,-259
2023-05-20,UFC Fight Night: Dern vs. Hill,Andre Fialho vs. Joaquin Buckley,Joaquin Buckley,0.6446334589314325,-181
2023-05-20,UFC Fight Night: Dern vs. Hill,Andre Fialho vs. Joaquin Buckley,Andre Fialho,0.3553665410685674,181
2023-08-19,UFC 292: Sterling vs. O'Malley,Andre Petroski vs. Gerald Meerschaert,Gerald Meerschaert,0.2933145354438351,241
2023-08-19,UFC 292: Sterling vs. O'Malley,Andre Petroski vs. Gerald Meerschaert,Andre Petroski,0.7066854645561648,-241
2023-06-03,UFC Fight Night: Kara-France vs. Albazi,Andrei Arlovski vs. Don'Tale Mayes,Don'Tale Mayes,0.6409488574694779,-179
2023-06-03,UFC Fight Night: Kara-France vs. Albazi,Andrei Arlovski vs. Don'Tale Mayes,Andrei Arlovski,0.35905114253052206,179
2023-09-02,UFC Fight Night: Gane vs. Spivac,Ange Loosa vs. Rhys McKee,Ange Loosa,0.642627183479813,-180
2023-09-02,UFC Fight Night: Gane vs. Spivac,Ange Loosa vs. Rhys McKee,Rhys McKee,0.357372816520187,180
2023-05-13,UFC Fight Night: Rozenstruik vs. Almeida,Anthony Smith vs. Johnny Walker,Anthony Smith,0.33538148419455055,198
2023-05-13,UFC Fight Night: Rozenstruik vs. Almeida,Anthony Smith vs. Johnny Walker,Johnny Walker,0.6646185158054494,-198
