DATE,EVENT,BOUT,FIGHTER,prob_norm,odds
2024-01-20,UFC 297: Strickland vs. Du Plessis,Charles Jourdain vs. Sean Woodson,Charles Jourdain,0.5368364101368137,-116
2023-11-18,UFC Fight Night: Allen vs. Craig,Chase Hooper vs. Jordan Leavitt,Chase Hooper,0.5488489325353905,-122
2023-11-18,UFC Fight Night: Allen vs. Craig,Chase Hooper vs. Jordan Leavitt,Jordan Leavitt,0.4511510674646096,122
2024-01-20,UFC 297: Strickland vs. Du Plessis,Chris Curtis vs. Marc-Andre Barriault,Marc-Andre Barriault,0.5220353850863598,-109
2024-01-20,UFC 297: Strickland vs. Du Plessis,Chris Curtis vs. Marc-Andre Barriault,Chris Curtis,0.4779646149136403,109
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Chris Gutierrez vs. Alatengheili,Alatengheili,0.2176540562151288,359
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Chris Gutierrez vs. Alatengheili,Chris Gutierrez,0.7823459437848711,-359
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Christian Leroy Duncan vs. Claudio Ribeiro,Claudio Ribeiro,0.37256365564926713,168
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Christian Leroy Duncan vs. Claudio Ribeiro,Christian Leroy Duncan,0.6274363443507328,-168
2023-11-18,UFC Fight Night: Allen vs. Craig,Christian Leroy Duncan vs. Denis Tiuliulin,Denis Tiuliulin,0.37924996706076136,164
2023-11-18,UFC Fight Night: Allen vs. Craig,Christian Leroy Duncan vs. Denis Tiuliulin,Christian Leroy Duncan,0.6207500329392386,-164
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Christian Rodriguez vs. Cameron Saaiman,Cameron Saaiman,0.5591798152602271,-127
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Christian Rodriguez vs. Cameron Saaiman,Christian Rodriguez,0.4408201847397729,127
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Claudio Puelles vs. Fares Ziam,Fares Ziam,0.6365107251408104,-175
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Claudio Puelles vs. Fares Ziam,Claudio Puelles,0.3634892748591896,175
2023-12-02,UFC Fight Night: Dariush vs. Tsarukyan,Clay Guida vs. Joaquim Silva,Clay Guida,0.5202055025697209,-108
2023-12-02,UFC Fight Night: Dariush vs. Tsarukyan,Clay Guida vs. Joaquim Silva,Joaquim Silva,0.4797944974302792,108
2023-12-16,UFC 296: Edwards vs. Covington,Cody Garbrandt vs. Brian Kelleher,Brian Kelleher,0.3808533293266752,163
2023-12-16,UFC 296: Edwards vs. Covington,Cody Garbrandt vs. Brian Kelleher,Cody Garbrandt,0.6191466706733247,-163
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Cristian Quinonez vs. Raoni Barcelos,Raoni Barcelos,0.4871391341472459,105
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Cristian Quinonez vs. Raoni Barcelos,Cristian Quinonez,0.512860865852754,-105
2024-03-09,UFC 299: O'Malley vs. Vera 2,Curtis Blaydes vs. Jailton Almeida,Jailton Almeida,0.47972478300871446,108
2024-03-09,UFC 299: O'Malley vs. Vera 2,Curtis Blaydes vs. Jailton Almeida,Curtis Blaydes,0.5202752169912855,-108
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Dan Ige vs. Andre Fili,Andre Fili,0.3370794430356852,197
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Dan Ige vs. Andre Fili,Dan Ige,0.6629205569643148,-197
2023-09-16,UFC Fight Night: Grasso vs. Shevchenko 2,Daniel Zellhuber vs. Christos Giagos,Christos Giagos,0.2602942928554354,284
2023-09-16,UFC Fight Night: Grasso vs. Shevchenko 2,Daniel Zellhuber vs. Christos Giagos,Daniel Zellhuber,0.7397057071445646,-284
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Daniel Zellhuber vs. Francisco Prado,Daniel Zellhuber,0.5095862699863721,-104
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Daniel Zellhuber vs. Francisco Prado,Francisco Prado,0.49041373001362787,104
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Darren Elkins vs. TJ Brown,TJ Brown,0.4832229010880715,107
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Darren Elkins vs. TJ Brown,Darren Elkins,0.5167770989119286,-107
2023-11-11,UFC 295: Prochazka vs. Pereira,Dennis Buzukja vs. Jamall Emmers,Jamall Emmers,0.5195659950572542,-108
2023-11-11,UFC 295: Prochazka vs. Pereira,Dennis Buzukja vs. Jamall Emmers,Dennis Buzukja,0.4804340049427458,108
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Devin Clark vs. Marcin Prachnio,Marcin Prachnio,0.5347677296336989,-115
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Devin Clark vs. Marcin Prachnio,Devin Clark,0.46523227036630105,115
2023-11-11,UFC 295: Prochazka vs. Pereira,Diego Lopes vs. Pat Sabatini,Diego Lopes,0.49456156754229763,102
2023-11-11,UFC 295: Prochazka vs. Pereira,Diego Lopes vs. Pat Sabatini,Pat Sabatini,0.5054384324577025,-102
2023-12-02,UFC Fight Night: Dariush vs. Tsarukyan,Drakkar Klose vs. Joe Solecki,Joe Solecki,0.5004429485113716,-100
2023-12-02,UFC Fight Night: Dariush vs. Tsarukyan,Drakkar Klose vs. Joe Solecki,Drakkar Klose,0.4995570514886285,100
2023-10-07,UFC Fight Night: Dawson vs. Green,Drew Dober vs. Ricky Glenn,Ricky Glenn,0.35082696503699,185
2023-10-07,UFC Fight Night: Dawson vs. Green,Drew Dober vs. Ricky Glenn,Drew Dober,0.6491730349630099,-185
2024-03-09,UFC 299: O'Malley vs. Vera 2,Dustin Poirier vs. Benoit Saint Denis,Dustin Poirier,0.439887868893292,127
2024-03-09,UFC 299: O'Malley vs. Vera 2,Dustin Poirier vs. Benoit Saint Denis,Benoit Saint Denis,0.5601121311067079,-127
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Edgar Chairez vs. Daniel Lacerda,Daniel Lacerda,0.35222925981600034,184
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Edgar Chairez vs. Daniel Lacerda,Edgar Chairez,0.6477707401839997,-184
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Erik Silva vs. Muhammad Naimov,Muhammad Naimov,0.6689205089185724,-202
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Erik Silva vs. Muhammad Naimov,Erik Silva,0.33107949108142765,202
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Eryk Anders vs. Jamie Pickett,Jamie Pickett,0.4090616811844708,144
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Eryk Anders vs. Jamie Pickett,Eryk Anders,0.5909383188155292,-144
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Farid Basharat vs. Taylor Lapilus,Taylor Lapilus,0.398063385736917,151
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Farid Basharat vs. Taylor Lapilus,Farid Basharat,0.6019366142630829,-151
2023-09-16,UFC Fight Night: Grasso vs. Shevchenko 2,Fernando Padilla vs. Kyle Nelson,Kyle Nelson,0.4152233600864749,141
2023-09-16,UFC Fight Night: Grasso vs. Shevchenko 2,Fernando Padilla vs. Kyle Nelson,Fernando Padilla,0.5847766399135251,-141
2023-11-04,UFC Fight Night: Almeida vs. Lewis,Gabriel Bonfim vs. Nicolas Dalby,Nicolas Dalby,0.34296098106986084,192
2023-11-04,UFC Fight Night: Almeida vs. Lewis,Gabriel Bonfim vs. Nicolas Dalby,Gabriel Bonfim,0.6570390189301392,-192
2024-02-17,UFC 298: Volkanovski vs. Topuria,Geoff Neal vs. Ian Machado Garry,Geoff Neal,0.2566289473854457,290
2024-02-17,UFC 298: Volkanovski vs. Topuria,Geoff Neal vs. Ian Machado Garry,Ian Machado Garry,0.7433710526145544,-290
2024-03-09,UFC 299: O'Malley vs. Vera 2,Gilbert Burns vs. Jack Della Maddalena,Jack Della Maddalena,0.8039248885312857,-410
2024-03-09,UFC 299: O'Malley vs. Vera 2,Gilbert Burns vs. Jack Della Maddalena,Gilbert Burns,0.19607511146871426,410
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Gilbert Urbina vs. Charles Radtke,Charles Radtke,0.47838055796757156,109
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,Gilbert Urbina vs. Charles Radtke,Gilbert Urbina,0.5216194420324284,-109
2023-10-07,UFC Fight Night: Dawson vs. Green,Grant Dawson vs. King Green,King Green,0.4550333653040385,120
2023-10-07,UFC Fight Night: Dawson vs. Green,Grant Dawson vs. King Green,Grant Dawson,0.5449666346959615,-120
2023-12-09,UFC Fight Night: Song vs. Gutierrez,HyunSung Park vs. Shannon Ross,Shannon Ross,0.40050078778016457,150
2023-12-09,UFC Fight Night: Song vs. Gutierrez,HyunSung Park vs. Shannon Ross,HyunSung Park,0.5994992122198354,-150
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Ikram Aliskerov vs. Warlley Alves,Warlley Alves,0.3671418006674041,172
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Ikram Aliskerov vs. Warlley Alves,Ikram Aliskerov,0.6328581993325959,-172
2024-03-09,UFC 299: O'Malley vs. Vera 2,Ion Cutelaba vs. Philipe Lins,Ion Cutelaba,0.6150447755704885,-160
2024-03-09,UFC 299: O'Malley vs. Vera 2,Ion Cutelaba vs. Philipe Lins,Philipe Lins,0.38495522442951147,160
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Islam Makhachev vs. Alexander Volkanovski,Alexander Volkanovski,0.4039765319862466,148
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Islam Makhachev vs. Alexander Volkanovski,Islam Makhachev,0.5960234680137534,-148
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Jack Hermansson vs. Joe Pyfer,Joe Pyfer,0.5142202705969833,-106
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Jack Hermansson vs. Joe Pyfer,Jack Hermansson,0.4857797294030168,106
2023-09-23,UFC Fight Night: Fiziev vs. Gamrot,Jacob Malkoun vs. Cody Brundage,Cody Brundage,0.41392024844330305,142
2023-09-23,UFC Fight Night: Fiziev vs. Gamrot,Jacob Malkoun vs. Cody Brundage,Jacob Malkoun,0.5860797515566969,-142
2023-11-04,UFC Fight Night: Almeida vs. Lewis,Jailton Almeida vs. Derrick Lewis,Derrick Lewis,0.2123183127873327,371
2023-11-04,UFC Fight Night: Almeida vs. Lewis,Jailton Almeida vs. Derrick Lewis,Jailton Almeida,0.7876816872126673,-371
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Jairzinho Rozenstruik vs. Shamil Gaziev,Shamil Gaziev,0.4803764454108316,108
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Jairzinho Rozenstruik vs. Shamil Gaziev,Jairzinho Rozenstruik,0.5196235545891684,-108
2023-12-02,UFC Fight Night: Dariush vs. Tsarukyan,Jalin Turner vs. King Green,King Green,0.44946140763232995,122
2023-12-02,UFC Fight Night: Dariush vs. Tsarukyan,Jalin Turner vs. King Green,Jalin Turner,0.55053859236767,-122
2023-11-11,UFC 295: Prochazka vs. Pereira,Jared Gordon vs. Mark Madsen,Jared Gordon,0.5924221587858729,-145
2023-11-11,UFC 295: Prochazka vs. Pereira,Jared Gordon vs. Mark Madsen,Mark Madsen,0.4075778412141271,145
2023-11-18,UFC Fight Night: Allen vs. Craig,Jeka Saragih vs. Lucas Alexander,Lucas Alexander,0.5339405244388009,-115
2023-11-18,UFC Fight Night: Allen vs. Craig,Jeka Saragih vs. Lucas Alexander,Jeka Saragih,0.4660594755611991,115
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,JeongYeong Lee vs. Blake Bilder,Blake Bilder,0.4216048968598011,137
2024-02-03,UFC Fight Night: Dolidze vs. Imavov,JeongYeong Lee vs. Blake Bilder,JeongYeong Lee,0.5783951031401988,-137
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Jesus Aguilar vs. Mateus Mendonca,Mateus Mendonca,0.4178297941796051,139
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Jesus Aguilar vs. Mateus Mendonca,Jesus Aguilar,0.5821702058203948,-139
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Jim Miller vs. Gabriel Benitez,Gabriel Benitez,0.4484193677450036,123
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Jim Miller vs. Gabriel Benitez,Jim Miller,0.5515806322549963,-123
2023-11-11,UFC 295: Prochazka vs. Pereira,Jiri Prochazka vs. Alex Pereira,Alex Pereira,0.5706459074486833,-133
2023-11-11,UFC 295: Prochazka vs. Pereira,Jiri Prochazka vs. Alex Pereira,Jiri Prochazka,0.42935409255131674,133
2023-10-07,UFC Fight Night: Dawson vs. Green,Joe Pyfer vs. Abdul Razak Alhassan,Abdul Razak Alhassan,0.26626869061687314,276
2023-10-07,UFC Fight Night: Dawson vs. Green,Joe Pyfer vs. Abdul Razak Alhassan,Joe Pyfer,0.7337313093831268,-276
2023-11-11,UFC 295: Prochazka vs. Pereira,John Castaneda vs. Kyung Ho Kang,John Castaneda,0.48131089605650484,108
2023-11-11,UFC 295: Prochazka vs. Pereira,John Castaneda vs. Kyung Ho Kang,Kyung Ho Kang,0.5186891039434952,-108
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Jonathan Martinez vs. Adrian Yanez,Jonathan Martinez,0.712542971460406,-248
2023-10-14,UFC Fight Night: Yusuff vs. Barboza,Jonathan Martinez vs. Adrian Yanez,Adrian Yanez,0.287457028539594,248
2023-11-18,UFC Fight Night: Allen vs. Craig,Jonathan Pearce vs. Joanderson Brito,Joanderson Brito,0.5547417161280345,-125
2023-11-18,UFC Fight Night: Allen vs. Craig,Jonathan Pearce vs. Joanderson Brito,Jonathan Pearce,0.4452582838719655,125
2023-12-16,UFC 296: Edwards vs. Covington,Josh Emmett vs. Bryce Mitchell,Bryce Mitchell,0.663479951933538,-197
2023-12-16,UFC 296: Edwards vs. Covington,Josh Emmett vs. Bryce Mitchell,Josh Emmett,0.3365200480664619,197
2023-12-09,UFC Fight Night: Song vs. Gutierrez,JunYong Park vs. Andre Muniz,Andre Muniz,0.508323669921308,-103
2023-12-09,UFC Fight Night: Song vs. Gutierrez,JunYong Park vs. Andre Muniz,JunYong Park,0.4916763300786921,103
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Kamaru Usman vs. Khamzat Chimaev,Khamzat Chimaev,0.5227831296464452,-110
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Kamaru Usman vs. Khamzat Chimaev,Kamaru Usman,0.47721687035355476,110
2023-09-16,UFC Fight Night: Grasso vs. Shevchenko 2,Kevin Holland vs. Jack Della Maddalena,Jack Della Maddalena,0.6632179740598327,-197
2023-09-16,UFC Fight Night: Grasso vs. Shevchenko 2,Kevin Holland vs. Jack Della Maddalena,Kevin Holland,0.33678202594016726,197
2023-12-16,UFC 296: Edwards vs. Covington,Leon Edwards vs. Colby Covington,Colby Covington,0.34078452330066755,193
2023-12-16,UFC 296: Edwards vs. Covington,Leon Edwards vs. Colby Covington,Leon Edwards,0.6592154766993323,-193
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Magomed Ankalaev vs. Johnny Walker,Magomed Ankalaev,0.6410330871491224,-179
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Magomed Ankalaev vs. Johnny Walker,Johnny Walker,0.35896691285087756,179
2024-01-20,UFC 297: Strickland vs. Du Plessis,Malcolm Gordon vs. Jimmy Flick,Jimmy Flick,0.545844591784053,-120
2024-01-20,UFC 297: Strickland vs. Du Plessis,Malcolm Gordon vs. Jimmy Flick,Malcolm Gordon,0.4541554082159471,120
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Manuel Torres vs. Chris Duncan,Chris Duncan,0.4396996560854491,127
2024-02-24,UFC Fight Night: Moreno vs. Royval 2,Manuel Torres vs. Chris Duncan,Manuel Torres,0.5603003439145509,-127
2024-02-17,UFC 298: Volkanovski vs. Topuria,Marcos Rogerio de Lima vs. Junior Tafa,Junior Tafa,0.46576982262389405,115
2024-02-17,UFC 298: Volkanovski vs. Topuria,Marcos Rogerio de Lima vs. Junior Tafa,Marcos Rogerio de Lima,0.5342301773761059,-115
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Marcus McGhee vs. Gaston Bolanos,Gaston Bolanos,0.4695631762418589,113
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Marcus McGhee vs. Gaston Bolanos,Marcus McGhee,0.530436823758141,-113
2024-03-09,UFC 299: O'Malley vs. Vera 2,Mateusz Gamrot vs. Rafael Dos Anjos,Mateusz Gamrot,0.5754722296574547,-136
2024-03-09,UFC 299: O'Malley vs. Vera 2,Mateusz Gamrot vs. Rafael Dos Anjos,Rafael Dos Anjos,0.4245277703425452,136
2023-11-11,UFC 295: Prochazka vs. Pereira,Mateusz Rebecki vs. Roosevelt Roberts,Roosevelt Roberts,0.34126301407523524,193
2023-11-11,UFC 295: Prochazka vs. Pereira,Mateusz Rebecki vs. Roosevelt Roberts,Mateusz Rebecki,0.6587369859247647,-193
2023-11-11,UFC 295: Prochazka vs. Pereira,Matt Frevola vs. Benoit Saint Denis,Matt Frevola,0.38173574001932903,162
2023-11-11,UFC 295: Prochazka vs. Pereira,Matt Frevola vs. Benoit Saint Denis,Benoit Saint Denis,0.618264259980671,-162
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Matt Schnell vs. Steve Erceg,Steve Erceg,0.8120299584181556,-432
2024-03-02,UFC Fight Night: Rozenstruik vs. Gaziev,Matt Schnell vs. Steve Erceg,Matt Schnell,0.1879700415818443,432
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Matthew Semelsberger vs. Preston Parsons,Preston Parsons,0.48583963579719996,106
2024-01-13,UFC Fight Night: Ankalaev vs. Walker 2,Matthew Semelsberger vs. Preston Parsons,Matthew Semelsberger,0.5141603642028001,-106
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Max Griffin vs. Jeremiah Wells,Jeremiah Wells,0.5080563637631037,-103
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Max Griffin vs. Jeremiah Wells,Max Griffin,0.49194363623689624,103
2024-02-17,UFC 298: Volkanovski vs. Topuria,Merab Dvalishvili vs. Henry Cejudo,Henry Cejudo,0.3619141786976902,176
2024-02-17,UFC 298: Volkanovski vs. Topuria,Merab Dvalishvili vs. Henry Cejudo,Merab Dvalishvili,0.6380858213023097,-176
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Michael Johnson vs. Darrius Flowers,Michael Johnson,0.6054145069709581,-153
2024-02-10,UFC Fight Night: Hermansson vs. Pyfer,Michael Johnson vs. Darrius Flowers,Darrius Flowers,0.39458549302904183,153
2023-11-18,UFC Fight Night: Allen vs. Craig,Michael Morales vs. Jake Matthews,Jake Matthews,0.4551827987766824,120
2023-11-18,UFC Fight Night: Allen vs. Craig,Michael Morales vs. Jake Matthews,Michael Morales,0.5448172012233177,-120
2024-03-09,UFC 299: O'Malley vs. Vera 2,Michel Pereira vs. Michal Oleksiejczuk,Michal Oleksiejczuk,0.30904653145821215,224
2024-03-09,UFC 299: O'Malley vs. Vera 2,Michel Pereira vs. Michal Oleksiejczuk,Michel Pereira,0.6909534685417879,-224
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Mike Breeden vs. Anshul Jubli,Anshul Jubli,0.6456273093569171,-182
2023-10-21,UFC 294: Makhachev vs. Volkanovski 2,Mike Breeden vs. Anshul Jubli,Mike Breeden,0.35437269064308285,182
2023-09-23,UFC Fight Night: Fiziev vs. Gamrot,Mohammed Usman vs. Jake Collier,Jake Collier,0.41688666284147624,140
2023-09-23,UFC Fight Night: Fiziev vs. Gamrot,Mohammed Usman vs. Jake Collier,Mohammed Usman,0.5831133371585239,-140
2023-12-09,UFC Fight Night: Song vs. Gutierrez,Nasrat Haqparast vs. Jamie Mullarkey,Jamie Mullarkey,0.5611042962523217,-128
2023-12-09,UFC Fight Night: Song vs. Gutierrez,Nasrat Haqparast vs. Jamie Mullarkey,Nasrat Haqparast,0.43889570374767817,128
2023-10-07,UFC Fight Night: Dawson vs. Green,Nate Maness vs. Mateus Mendonca,Nate Maness,0.33445520324477795,199
