DATE,EVENT,BOUT,FIGHTER,prob_norm,odds
2024-05-18,UFC Fight Night: Barboza vs. Murphy,Abus Magomedov vs. Warlley Alves,Warlley Alves,0.4322654917578468,131
2024-05-18,UFC Fight Night: Barboza vs. Murphy,Abus Magomedov vs. Warlley Alves,Abus Magomedov,0.5677345082421532,-131
2024-05-18,UFC Fight Night: Barboza vs. Murphy,Adrian Yanez vs. Vinicius Salvador,Vinicius Salvador,0.326867008320657,206
2024-05-18,UFC Fight Night: Barboza vs. Murphy,Adrian Yanez vs. Vinicius Salvador,Adrian Yanez,0.673132991679343,-206
2024-05-18,UFC Fight Night: Barboza vs. Murphy,Alatengheili vs. Kleydson Rodrigues,Kleydson Rodrigues,0.5672273825938244,-131
2024-05-18,UFC Fight Night: Barboza vs. Murphy,Alatengheili vs. Kleydson Rodrigues,Alatengheili,0.43277261740617545,131
2024-05-04,UFC 301: Pantoja vs. Erceg,Alessandro Costa vs. Kevin Borjas,Alessandro Costa,0.5663169382197478,-131
2024-05-04,UFC 301: Pantoja vs. Erceg,Alessandro Costa vs. Kevin Borjas,Kevin Borjas,0.4336830617802522,131
2024-05-11,UFC Fight Night: Lewis vs. Nascimento,Alex Caceres vs. Sean Woodson,Sean Woodson,0.44480133565912816,125
2024-05-11,UFC Fight Night: Lewis vs. Nascimento,Alex Caceres vs. Sean Woodson,Alex Caceres,0.5551986643408718,-125
2024-04-13,UFC 300: Pereira vs. Hill,Alex Pereira vs. Jamahal Hill,Alex Pereira,0.6689769776282786,-202
2024-04-13,UFC 300: Pereira vs. Hill,Alex Pereira vs. Jamahal Hill,Jamahal Hill,0.33102302237172143,202
2024-06-29,UFC 303: Pereira vs. Prochazka 2,Alex Pereira vs. Jiri Prochazka,Alex Pereira,0.8161578386871952,-444
2024-06-29,UFC 303: Pereira vs. Prochazka 2,Alex Pereira vs. Jiri Prochazka,Jiri Prochazka,0.18384216131280476,444
2024-06-15,UFC Fight Night: Perez vs. Taira,Alex Perez vs. Tatsuro Taira,Tatsuro Taira,0.8387615817178512,-520
2024-06-15,UFC Fight Night: Perez vs. Taira,Alex Perez vs. Tatsuro Taira,Alex Perez,0.16123841828214877,520
2024-04-06,UFC Fight Night: Allen vs. Curtis 2,Alexander Hernandez vs. Damon Jackson,Alexander Hernandez,0.4302144383890468,132
2024-04-06,UFC Fight Night: Allen vs. Curtis 2,Alexander Hernandez vs. Damon Jackson,Damon Jackson,0.5697855616109531,-132
2024-05-04,UFC 301: Pantoja vs. Erceg,Alexandre Pantoja vs. Steve Erceg,Steve Erceg,0.5548053727797586,-125
2024-05-04,UFC 301: Pantoja vs. Erceg,Alexandre Pantoja vs. Steve Erceg,Alexandre Pantoja,0.44519462722024145,125
2024-05-11,UFC Fight Night: Lewis vs. Nascimento,Alonzo Menifield vs. Carlos Ulberg,Carlos Ulberg,0.7230644472581746,-261
