DATE,EVENT,BOUT,FIGHTER,prob_norm,odds
2023-02-04,UFC Fight Night: Lewis vs. Spivac,Derrick Lewis vs. Serghei Spivac,Derrick Lewis,0.43471569323538967,130
2022-11-12,UFC 281: Adesanya vs. Pereira,Dominick Reyes vs. Ryan Spann,Ryan Spann,0.5880639518858909,-143
2022-11-12,UFC 281: Adesanya vs. Pereira,Dominick Reyes vs. Ryan Spann,Dominick Reyes,0.4119360481141091,143
2023-02-04,UFC Fight Night: Lewis vs. Spivac,Dooho Choi vs. Kyle Nelson,Kyle Nelson,0.439502724902401,128
2023-02-04,UFC Fight Night: Lewis vs. Spivac,Dooho Choi vs. Kyle Nelson,Dooho Choi,0.5604972750975991,-128
2022-12-17,UFC Fight Night: Cannonier vs. Strickland,Drew Dober vs. King Green,Drew Dober,0.5439756005786096,-119
2022-12-17,UFC Fight Night: Cannonier vs. Strickland,Drew Dober vs. King Green,King Green,0.45602439942139045,119
2022-10-29,UFC Fight Night: Kattar vs. Allen,Dustin Jacoby vs. Khalil Rountree Jr.,Dustin Jacoby,0.6066162380487563,-154
2022-10-29,UFC Fight Night: Kattar vs. Allen,Dustin Jacoby vs. Khalil Rountree Jr.,Khalil Rountree Jr.,0.39338376195124364,154
2022-11-12,UFC 281: Adesanya vs. Pereira,Dustin Poirier vs. Michael Chandler,Michael Chandler,0.27932574757864026,258
2022-11-12,UFC 281: Adesanya vs. Pereira,Dustin Poirier vs. Michael Chandler,Dustin Poirier,0.7206742524213599,-258
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Edmen Shahbazyan vs. Dalcha Lungiambula,Dalcha Lungiambula,0.4112658161799503,143
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Edmen Shahbazyan vs. Dalcha Lungiambula,Edmen Shahbazyan,0.5887341838200496,-143
2022-12-03,UFC Fight Night: Thompson vs. Holland,Eryk Anders vs. Kyle Daukaus,Eryk Anders,0.41430065328891497,141
2022-12-03,UFC Fight Night: Thompson vs. Holland,Eryk Anders vs. Kyle Daukaus,Kyle Daukaus,0.585699346711085,-141
2022-11-12,UFC 281: Adesanya vs. Pereira,Frankie Edgar vs. Chris Gutierrez,Chris Gutierrez,0.6936866376307516,-226
2022-11-12,UFC 281: Adesanya vs. Pereira,Frankie Edgar vs. Chris Gutierrez,Frankie Edgar,0.30631336236924844,226
2023-03-04,UFC 285: Jones vs. Gane,Geoff Neal vs. Shavkat Rakhmonov,Shavkat Rakhmonov,0.6343840357496371,-174
2023-03-04,UFC 285: Jones vs. Gane,Geoff Neal vs. Shavkat Rakhmonov,Geoff Neal,0.365615964250363,174
2023-01-21,UFC 283: Teixeira vs. Hill,Gilbert Burns vs. Neil Magny,Neil Magny,0.42487470276175776,135
2023-01-21,UFC 283: Teixeira vs. Hill,Gilbert Burns vs. Neil Magny,Gilbert Burns,0.5751252972382422,-135
2023-01-21,UFC 283: Teixeira vs. Hill,Glover Teixeira vs. Jamahal Hill,Jamahal Hill,0.6227901210817528,-165
2023-01-21,UFC 283: Teixeira vs. Hill,Glover Teixeira vs. Jamahal Hill,Glover Teixeira,0.3772098789182473,165
2022-11-05,UFC Fight Night: Rodriguez vs. Lemos,Grant Dawson vs. Mark Madsen,Grant Dawson,0.697729765428736,-231
2022-11-05,UFC Fight Night: Rodriguez vs. Lemos,Grant Dawson vs. Mark Madsen,Mark Madsen,0.302270234571264,231
2022-10-01,UFC Fight Night: Dern vs. Yan,Guido Cannetti vs. Randy Costa,Randy Costa,0.5935451927964787,-146
2022-10-01,UFC Fight Night: Dern vs. Yan,Guido Cannetti vs. Randy Costa,Guido Cannetti,0.4064548072035214,146
2023-03-04,UFC 285: Jones vs. Gane,Ian Machado Garry vs. Song Kenan,Song Kenan,0.447421745556583,124
2023-03-04,UFC 285: Jones vs. Gane,Ian Machado Garry vs. Song Kenan,Ian Machado Garry,0.552578254443417,-124
2022-10-01,UFC Fight Night: Dern vs. Yan,Ilir Latifi vs. Aleksei Oleinik,Aleksei Oleinik,0.38071619066252166,163
2022-10-01,UFC Fight Night: Dern vs. Yan,Ilir Latifi vs. Aleksei Oleinik,Ilir Latifi,0.6192838093374783,-163
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Islam Makhachev vs. Alexander Volkanovski,Alexander Volkanovski,0.4688845146452309,113
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Islam Makhachev vs. Alexander Volkanovski,Islam Makhachev,0.5311154853547692,-113
2022-11-12,UFC 281: Adesanya vs. Pereira,Israel Adesanya vs. Alex Pereira,Alex Pereira,0.34641868087162003,189
2022-11-12,UFC 281: Adesanya vs. Pereira,Israel Adesanya vs. Alex Pereira,Israel Adesanya,0.65358131912838,-189
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Jack Della Maddalena vs. Danny Roberts,Jack Della Maddalena,0.7804578393445749,-355
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Jack Della Maddalena vs. Danny Roberts,Danny Roberts,0.21954216065542514,355
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Jack Della Maddalena vs. Randy Brown,Randy Brown,0.48759793137182555,105
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Jack Della Maddalena vs. Randy Brown,Jack Della Maddalena,0.5124020686281745,-105
2022-12-03,UFC Fight Night: Thompson vs. Holland,Jack Hermansson vs. Roman Dolidze,Roman Dolidze,0.6543000520671989,-189
2022-12-03,UFC Fight Night: Thompson vs. Holland,Jack Hermansson vs. Roman Dolidze,Jack Hermansson,0.34569994793280107,189
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jairzinho Rozenstruik vs. Chris Daukaus,Chris Daukaus,0.4753856550618619,110
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jairzinho Rozenstruik vs. Chris Daukaus,Jairzinho Rozenstruik,0.5246143449381381,-110
2022-12-17,UFC Fight Night: Cannonier vs. Strickland,Jake Matthews vs. Matthew Semelsberger,Matthew Semelsberger,0.48777442168898966,105
2022-12-17,UFC Fight Night: Cannonier vs. Strickland,Jake Matthews vs. Matthew Semelsberger,Jake Matthews,0.5122255783110103,-105
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jan Blachowicz vs. Magomed Ankalaev,Jan Blachowicz,0.33191626619080233,201
2022-12-10,UFC 282: Blachowicz vs. Ankalaev,Jan Blachowicz vs. Magomed Ankalaev,Magomed Ankalaev,0.6680837338091976,-201
2022-12-17,UFC Fight Night: Cannonier vs. Strickland,Jared Cannonier vs. Sean Strickland,Sean Strickland,0.5865548747890632,-142
2022-12-17,UFC Fight Night: Cannonier vs. Strickland,Jared Cannonier vs. Sean Strickland,Jared Cannonier,0.4134451252109369,142
2023-02-18,UFC Fight Night: Andrade vs. Blanchfield,Jim Miller vs. Alexander Hernandez,Alexander Hernandez,0.5004586394215951,-100
2023-02-18,UFC Fight Night: Andrade vs. Blanchfield,Jim Miller vs. Alexander Hernandez,Jim Miller,0.49954136057840487,100
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Jimmy Crute vs. Alonzo Menifield,Alonzo Menifield,0.475493893991808,110
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Jimmy Crute vs. Alonzo Menifield,Jimmy Crute,0.524506106008192,-110
2022-10-01,UFC Fight Night: Dern vs. Yan,Joaquim Silva vs. Jesse Ronson,Jesse Ronson,0.4217345080350537,137
2022-10-01,UFC Fight Night: Dern vs. Yan,Joaquim Silva vs. Jesse Ronson,Joaquim Silva,0.5782654919649464,-137
2022-10-01,UFC Fight Night: Dern vs. Yan,John Castaneda vs. Daniel Santos,Daniel Santos,0.5471407347006807,-121
2022-10-01,UFC Fight Night: Dern vs. Yan,John Castaneda vs. Daniel Santos,John Castaneda,0.4528592652993194,121
2023-03-04,UFC 285: Jones vs. Gane,Jon Jones vs. Ciryl Gane,Ciryl Gane,0.43028337467942424,132
2023-03-04,UFC 285: Jones vs. Gane,Jon Jones vs. Ciryl Gane,Jon Jones,0.5697166253205758,-132
2022-10-15,UFC Fight Night: Grasso vs. Araujo,Jordan Wright vs. Dusko Todorovic,Dusko Todorovic,0.5198742098843798,-108
2022-10-15,UFC Fight Night: Grasso vs. Araujo,Jordan Wright vs. Dusko Todorovic,Jordan Wright,0.48012579011562023,108
2023-02-18,UFC Fight Night: Andrade vs. Blanchfield,Jordan Wright vs. Zac Pauga,Jordan Wright,0.48887974213135194,105
2023-02-18,UFC Fight Night: Andrade vs. Blanchfield,Jordan Wright vs. Zac Pauga,Zac Pauga,0.5111202578686481,-105
2022-10-29,UFC Fight Night: Kattar vs. Allen,Joseph Holmes vs. JunYong Park,Joseph Holmes,0.4619882568363627,116
2022-10-29,UFC Fight Night: Kattar vs. Allen,Joseph Holmes vs. JunYong Park,JunYong Park,0.5380117431636372,-116
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Josh Culibao vs. Melsik Baghdasaryan,Melsik Baghdasaryan,0.4766133438407903,110
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Josh Culibao vs. Melsik Baghdasaryan,Josh Culibao,0.5233866561592097,-110
2022-10-29,UFC Fight Night: Kattar vs. Allen,Josh Fremd vs. Tresean Gore,Tresean Gore,0.6599309732709279,-194
2022-10-29,UFC Fight Night: Kattar vs. Allen,Josh Fremd vs. Tresean Gore,Josh Fremd,0.3400690267290722,194
2023-03-04,UFC 285: Jones vs. Gane,Julian Marquez vs. Marc-Andre Barriault,Marc-Andre Barriault,0.537439061028053,-116
2023-03-04,UFC 285: Jones vs. Gane,Julian Marquez vs. Marc-Andre Barriault,Julian Marquez,0.4625609389719471,116
2022-11-12,UFC 281: Adesanya vs. Pereira,Julio Arce vs. Montel Jackson,Montel Jackson,0.7382166729769862,-282
2022-11-12,UFC 281: Adesanya vs. Pereira,Julio Arce vs. Montel Jackson,Julio Arce,0.26178332702301377,282
2023-02-04,UFC Fight Night: Lewis vs. Spivac,JunYong Park vs. Denis Tiuliulin,JunYong Park,0.5728208504679866,-134
2023-02-04,UFC Fight Night: Lewis vs. Spivac,JunYong Park vs. Denis Tiuliulin,Denis Tiuliulin,0.42717914953201336,134
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Justin Tafa vs. Parker Porter,Parker Porter,0.47387119184873916,111
2023-02-11,UFC 284: Makhachev vs. Volkanovski,Justin Tafa vs. Parker Porter,Justin Tafa,0.5261288081512608,-111
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Kennedy Nzechukwu vs. Ion Cutelaba,Kennedy Nzechukwu,0.55063310993733,-123
2022-11-19,UFC Fight Night: Nzechukwu vs. Cutelaba,Kennedy Nzechukwu vs. Ion Cutelaba,Ion Cutelaba,0.44936689006267005,123
2022-10-01,UFC Fight Night: Dern vs. Yan,Krzysztof Jotko vs. Brendan Allen,Brendan Allen,0.6660066820358208,-199
2022-10-01,UFC Fight Night: Dern vs. Yan,Krzysztof Jotko vs. Brendan Allen,Krzysztof Jotko,0.3339933179641792,199
2022-11-05,UFC Fight Night: Rodriguez vs. Lemos,Liudvik Sholinian vs. Johnny Munoz,Johnny Munoz,0.7571071852379493,-312
2022-11-05,UFC Fight Night: Rodriguez vs. Lemos,Liudvik Sholinian vs. Johnny Munoz,Liudvik Sholinian,0.24289281476205077,312
2022-10-22,UFC 280: Oliveira vs. Makhachev,Makhmud Muradov vs. Caio Borralho,Caio Borralho,0.6011008222479596,-151
2022-10-22,UFC 280: Oliveira vs. Makhachev,Makhmud Muradov vs. Caio Borralho,Makhmud Muradov,0.39889917775204053,151
2022-10-15,UFC Fight Night: Grasso vs. Araujo,Mana Martinez vs. Brandon Davis,Brandon Davis,0.37166120544388564,169
2022-10-15,UFC Fight Night: Grasso vs. Araujo,Mana Martinez vs. Brandon Davis,Mana Martinez,0.6283387945561143,-169
2023-03-04,UFC 285: Jones vs. Gane,Mana Martinez vs. Cameron Saaiman,Cameron Saaiman,0.5490112513394012,-122
2023-03-04,UFC 285: Jones vs. Gane,Mana Martinez vs. Cameron Saaiman,Mana Martinez,0.4509887486605989,122
2023-02-04,UFC Fight Night: Lewis vs. Spivac,Marcin Tybura vs. Blagoy Ivanov,Blagoy Ivanov,0.43748161162484345,129
2023-02-04,UFC Fight Night: Lewis vs. Spivac,Marcin Tybura vs. Blagoy Ivanov,Marcin Tybura,0.5625183883751567,-129
2022-11-05,UFC Fight Night: Rodriguez vs. Lemos,Mario Bautista vs. Benito Lopez,Benito Lopez,0.3500523325063231,186
2022-11-05,UFC Fight Night: Rodriguez vs. Lemos,Mario Bautista vs. Benito Lopez,Mario Bautista,0.649947667493677,-186
2023-03-11,UFC Fight Night: Yan vs. Dvalishvili,Mario Bautista vs. Guido Cannetti,Mario Bautista,0.6867719340722592,-219
2023-03-11,UFC Fight Night: Yan vs. Dvalishvili,Mario Bautista vs. Guido Cannetti,Guido Cannetti,0.3132280659277408,219
2023-03-04,UFC 285: Jones vs. Gane,Mateusz Gamrot vs. Jalin Turner,Jalin Turner,0.521971196792184,-109
2023-03-04,UFC 285: Jones vs. Gane,Mateusz Gamrot vs. Jalin Turner,Mateusz Gamrot,0.47802880320781604,109
2022-12-03,UFC Fight Night: Thompson vs. Holland,Matheus Nicolau vs. Matt Schnell,Matheus Nicolau,0.6812555291199784,-214
2022-12-03,UFC Fight Night: Thompson vs. Holland,Matheus Nicolau vs. Matt Schnell,Matt Schnell,0.31874447088002156,214
2022-11-12,UFC 281: Adesanya vs. Pereira,Matt Frevola vs. Ottman Azaitar,Matt Frevola,0.43960290708469646,127
2022-11-12,UFC 281: Adesanya vs. Pereira,Matt Frevola vs. Ottman Azaitar,Ottman Azaitar,0.5603970929153036,-127
2023-01-21,UFC 283: Teixeira vs. Hill,Mauricio Rua vs. Ihor Potieria,Ihor Potieria,0.7718021964263947,-338
2023-01-21,UFC 283: Teixeira vs. Hill,Mauricio Rua vs. Ihor Potieria,Mauricio Rua,0.22819780357360528,338
2022-12-03,UFC Fight Night: Thompson vs. Holland,Michael Johnson vs. Marc Diakiese,Michael Johnson,0.4439920537659736,125
2022-12-03,UFC Fight Night: Thompson vs. Holland,Michael Johnson vs. Marc Diakiese,Marc Diakiese,0.5560079462340265,-125
2022-11-12,UFC 281: Adesanya vs. Pereira,Michael Trizano vs. SeungWoo Choi,SeungWoo Choi,0.4623036838632072,116
2022-11-12,UFC 281: Adesanya vs. Pereira,Michael Trizano vs. SeungWoo Choi,Michael Trizano,0.5376963161367929,-116
2022-10-01,UFC Fight Night: Dern vs. Yan,Mike Davis vs. Viacheslav Borshchev,Viacheslav Borshchev,0.41184563354497067,143
